0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:50:17 +0530] "GET /E-COMMERCE/js/reqjs.js HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:50:18 +0530] "GET /E-COMMERCE/login.html HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:50:20 +0530] "GET /E-COMMERCE/js/reqjs.js HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:50:22 +0530] "GET /E-COMMERCE/login.html HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:51:28 +0530] "GET /E-COMMERCE/login.html HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:51:29 +0530] "GET /E-COMMERCE/login.html HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:51:29 +0530] "GET /E-COMMERCE/login.html HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:51:29 +0530] "GET /E-COMMERCE/login.html HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:51:30 +0530] "GET /E-COMMERCE/login.html HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:51:30 +0530] "GET /E-COMMERCE/login.html HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:51:36 +0530] "GET /E-COMMERCE/signup.html HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:51:38 +0530] "GET /E-COMMERCE/contactus.html HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:51:43 +0530] "GET /E-COMMERCE/signup HTTP/1.1" 200 7688
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:51:43 +0530] "GET /E-COMMERCE/js/bootstrap.min.js HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:51:43 +0530] "GET /E-COMMERCE/js/reqjs.js HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:51:43 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:51:43 +0530] "GET /E-COMMERCE/js/bootstrap.min.js HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:51:43 +0530] "GET /E-COMMERCE/js/reqjs.js HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:51:44 +0530] "GET /E-COMMERCE/contactus.html HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:51:47 +0530] "GET /E-COMMERCE/about.html HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:51:50 +0530] "GET /E-COMMERCE/index.html HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:51:52 +0530] "GET /E-COMMERCE/index.html HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:52:00 +0530] "GET /E-COMMERCE/about HTTP/1.1" 200 283
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:52:02 +0530] "GET /E-COMMERCE/contactus HTTP/1.1" 200 5583
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:52:02 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:52:05 +0530] "GET /E-COMMERCE/signup HTTP/1.1" 200 7688
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:52:05 +0530] "GET /E-COMMERCE/js/bootstrap.min.js HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:52:05 +0530] "GET /E-COMMERCE/js/reqjs.js HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:52:05 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:52:05 +0530] "GET /E-COMMERCE/js/bootstrap.min.js HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:52:05 +0530] "GET /E-COMMERCE/js/reqjs.js HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:52:08 +0530] "GET /E-COMMERCE/signin HTTP/1.1" 200 3753
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:52:08 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:52:09 +0530] "GET /E-COMMERCE/Home.jsp HTTP/1.1" 200 4998
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:52:09 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:52:12 +0530] "GET /E-COMMERCE/about HTTP/1.1" 200 283
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:52:15 +0530] "GET /E-COMMERCE/contactus HTTP/1.1" 200 5583
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:52:15 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:52:18 +0530] "GET /E-COMMERCE/signup HTTP/1.1" 200 7688
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:52:18 +0530] "GET /E-COMMERCE/js/bootstrap.min.js HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:52:18 +0530] "GET /E-COMMERCE/js/reqjs.js HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:52:18 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:52:18 +0530] "GET /E-COMMERCE/js/bootstrap.min.js HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:52:18 +0530] "GET /E-COMMERCE/js/reqjs.js HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:52:20 +0530] "GET /E-COMMERCE/login.html HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:52:25 +0530] "GET /E-COMMERCE/login.html HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:57:58 +0530] "GET /E-COMMERCE/login.html HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:57:58 +0530] "GET /E-COMMERCE/login.html HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:57:58 +0530] "GET /E-COMMERCE/login.html HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:57:59 +0530] "GET /E-COMMERCE/login.html HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:57:59 +0530] "GET /E-COMMERCE/login.html HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:57:59 +0530] "GET /E-COMMERCE/login.html HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [11/Feb/2018:13:57:59 +0530] "GET /E-COMMERCE/login.html HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:01:48 +0530] "GET /E-COMMERCE/signup HTTP/1.1" 200 8993
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:01:48 +0530] "GET /E-COMMERCE/js/bootstrap.min.js HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:01:48 +0530] "GET /E-COMMERCE/js/reqjs.js HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:01:48 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:01:48 +0530] "GET /E-COMMERCE/js/bootstrap.min.js HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:01:48 +0530] "GET /E-COMMERCE/js/reqjs.js HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:01:50 +0530] "GET /E-COMMERCE/signin HTTP/1.1" 200 3814
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:01:50 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:01:55 +0530] "POST /E-COMMERCE/signin HTTP/1.1" 200 3814
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:01:55 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:01:57 +0530] "POST /E-COMMERCE/signin HTTP/1.1" 200 3814
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:01:57 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:21 +0530] "POST /E-COMMERCE/signin HTTP/1.1" 200 3815
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:21 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:24 +0530] "POST /E-COMMERCE/signin HTTP/1.1" 200 3815
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:24 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:25 +0530] "POST /E-COMMERCE/signin HTTP/1.1" 200 3815
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:25 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:39 +0530] "POST /E-COMMERCE/signin HTTP/1.1" 200 3817
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:39 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:43 +0530] "POST /E-COMMERCE/signin HTTP/1.1" 200 3817
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:43 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:45 +0530] "GET /E-COMMERCE/Home.jsp HTTP/1.1" 200 4983
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:45 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:46 +0530] "GET /E-COMMERCE/about HTTP/1.1" 200 283
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:49 +0530] "GET /E-COMMERCE/contactus HTTP/1.1" 200 5568
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:49 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:51 +0530] "GET /E-COMMERCE/signup HTTP/1.1" 200 8993
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:51 +0530] "GET /E-COMMERCE/js/bootstrap.min.js HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:51 +0530] "GET /E-COMMERCE/js/reqjs.js HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:51 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:51 +0530] "GET /E-COMMERCE/js/bootstrap.min.js HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:51 +0530] "GET /E-COMMERCE/js/reqjs.js HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:53 +0530] "GET /E-COMMERCE/signin HTTP/1.1" 200 3817
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:53 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:54 +0530] "GET /E-COMMERCE/signup HTTP/1.1" 200 8993
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:54 +0530] "GET /E-COMMERCE/js/bootstrap.min.js HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:54 +0530] "GET /E-COMMERCE/js/reqjs.js HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:54 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:54 +0530] "GET /E-COMMERCE/js/bootstrap.min.js HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:54 +0530] "GET /E-COMMERCE/js/reqjs.js HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:54 +0530] "GET /E-COMMERCE/contactus HTTP/1.1" 200 5568
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:54 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:55 +0530] "GET /E-COMMERCE/about HTTP/1.1" 200 283
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:58 +0530] "GET /E-COMMERCE/Home.jsp HTTP/1.1" 200 4983
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:02:58 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:03:02 +0530] "GET /E-COMMERCE/Home.jsp HTTP/1.1" 200 4983
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:03:02 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:03:04 +0530] "GET /E-COMMERCE/contactus HTTP/1.1" 200 5568
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:03:04 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:03:05 +0530] "GET /E-COMMERCE/about HTTP/1.1" 200 283
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:03:07 +0530] "GET /E-COMMERCE/signup HTTP/1.1" 200 8993
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:03:07 +0530] "GET /E-COMMERCE/js/bootstrap.min.js HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:03:07 +0530] "GET /E-COMMERCE/js/reqjs.js HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:03:07 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:03:07 +0530] "GET /E-COMMERCE/js/bootstrap.min.js HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:03:07 +0530] "GET /E-COMMERCE/js/reqjs.js HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:04:20 +0530] "GET /E-COMMERCE/signup HTTP/1.1" 200 8993
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:04:20 +0530] "GET /E-COMMERCE/js/bootstrap.min.js HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:04:20 +0530] "GET /E-COMMERCE/js/reqjs.js HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:04:20 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:04:20 +0530] "GET /E-COMMERCE/js/bootstrap.min.js HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:04:20 +0530] "GET /E-COMMERCE/js/reqjs.js HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:04:22 +0530] "GET /E-COMMERCE/about HTTP/1.1" 500 3487
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:04:58 +0530] "GET /E-COMMERCE/about HTTP/1.1" 200 5622
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:04:58 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:04:58 +0530] "GET /E-COMMERCE/js/bootstrap.min.js HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:04:58 +0530] "GET /E-COMMERCE/js/reqjs.js HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:04:58 +0530] "GET /E-COMMERCE/js/bootstrap.min.js HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:04:58 +0530] "GET /E-COMMERCE/js/reqjs.js HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:05:06 +0530] "GET /E-COMMERCE/Home.jsp HTTP/1.1" 200 4983
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:05:06 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:05:07 +0530] "GET /E-COMMERCE/about HTTP/1.1" 200 5622
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:05:07 +0530] "GET /E-COMMERCE/js/bootstrap.min.js HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:05:07 +0530] "GET /E-COMMERCE/js/reqjs.js HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:05:07 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:05:07 +0530] "GET /E-COMMERCE/js/bootstrap.min.js HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:05:07 +0530] "GET /E-COMMERCE/js/reqjs.js HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:05:07 +0530] "GET /E-COMMERCE/contactus HTTP/1.1" 200 5568
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:05:07 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:05:08 +0530] "GET /E-COMMERCE/about HTTP/1.1" 200 5622
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:05:08 +0530] "GET /E-COMMERCE/js/bootstrap.min.js HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:05:08 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:05:08 +0530] "GET /E-COMMERCE/js/reqjs.js HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:05:08 +0530] "GET /E-COMMERCE/js/bootstrap.min.js HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:05:09 +0530] "GET /E-COMMERCE/js/reqjs.js HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:05:09 +0530] "GET /E-COMMERCE/contactus HTTP/1.1" 200 5568
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:05:10 +0530] "GET /E-COMMERCE/img/snslogo.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:05:10 +0530] "GET /E-COMMERCE/signup HTTP/1.1" 200 8993
0:0:0:0:0:0:0:1 - - [11/Feb/2018:14:05:10 +0530] "GET /E-COMMERCE/js/bootstrap.min.js HTTP/1.1" 404 1054
